longitude,latitude,elevation
20.30416666666667,79.59777777777778,211.0
20.30416666666667,79.59805555555556,211.0
20.30416666666667,79.59833333333333,213.0
20.30416666666667,79.59861111111111,215.0
20.30416666666667,79.5988888888889,214.0
20.30416666666667,79.59916666666666,212.0
20.30416666666667,79.59944444444444,211.0
20.30416666666667,79.59972222222223,210.0
20.30416666666667,79.6,210.0
20.30416666666667,79.60027777777778,210.0
20.30416666666667,79.60055555555556,209.0
20.30416666666667,79.60083333333334,208.0
20.30416666666667,79.60111111111111,208.0
20.30416666666667,79.60138888888889,207.0
20.30416666666667,79.60166666666667,207.0
20.30416666666667,79.60194444444444,207.0
20.30416666666667,79.60222222222222,206.0
20.30416666666667,79.6025,205.0
20.30416666666667,79.60277777777777,205.0
20.30416666666667,79.60305555555556,205.0
20.30416666666667,79.60333333333334,206.0
20.30416666666667,79.6036111111111,207.0
20.30416666666667,79.60388888888889,209.0
20.30416666666667,79.60416666666667,209.0
20.30416666666667,79.60444444444444,208.0
20.30416666666667,79.60472222222222,206.0
20.30416666666667,79.605,206.0
20.30416666666667,79.60527777777779,208.0
20.30416666666667,79.60555555555555,208.0
20.30416666666667,79.60583333333334,207.0
20.30416666666667,79.60611111111112,207.0
20.30416666666667,79.60638888888889,207.0
20.30416666666667,79.60666666666667,207.0
20.30416666666667,79.60694444444445,208.0
20.30416666666667,79.60722222222222,207.0
20.30416666666667,79.6075,207.0
20.30416666666667,79.60777777777778,208.0
20.30416666666667,79.60805555555555,206.0
20.30416666666667,79.60833333333333,204.0
20.30416666666667,79.60861111111112,203.0
20.30416666666667,79.60888888888888,204.0
20.30416666666667,79.60916666666667,205.0
20.30416666666667,79.60944444444445,205.0
20.30416666666667,79.60972222222222,205.0
20.30416666666667,79.61,205.0
20.30416666666667,79.61027777777778,204.0
20.30416666666667,79.61055555555556,203.0
20.30416666666667,79.61083333333333,201.0
20.30416666666667,79.61111111111111,198.0
20.30416666666667,79.6113888888889,198.0
20.30416666666667,79.61166666666666,200.0
20.30416666666667,79.61194444444445,201.0
20.30416666666667,79.61222222222223,202.0
20.30416666666667,79.6125,202.0
20.30416666666667,79.61277777777778,202.0
20.30416666666667,79.61305555555556,201.0
20.30416666666667,79.61333333333333,203.0
20.30416666666667,79.61361111111111,203.0
20.30416666666667,79.6138888888889,203.0
20.30416666666667,79.61416666666666,202.0
20.30416666666667,79.61444444444444,202.0
20.30416666666667,79.61472222222223,203.0
20.30416666666667,79.61500000000001,203.0
20.30416666666667,79.61527777777778,203.0
20.30416666666667,79.61555555555556,202.0
20.30416666666667,79.61583333333334,202.0
20.30416666666667,79.61611111111111,201.0
20.30416666666667,79.61638888888889,201.0
20.30416666666667,79.61666666666667,200.0
20.30416666666667,79.61694444444444,201.0
20.30416666666667,79.61722222222222,202.0
20.30416666666667,79.6175,204.0
20.30416666666667,79.61777777777777,204.0
20.30416666666667,79.61805555555556,204.0
20.30416666666667,79.61833333333334,203.0
20.30416666666667,79.61861111111111,202.0
20.30416666666667,79.61888888888889,202.0
20.30416666666667,79.61916666666667,202.0
20.30416666666667,79.61944444444445,202.0
20.30416666666667,79.61972222222222,202.0
20.30416666666667,79.62,201.0
20.30416666666667,79.62027777777779,200.0
20.30416666666667,79.62055555555555,198.0
20.30416666666667,79.62083333333334,198.0
20.30416666666667,79.62111111111112,199.0
20.30416666666667,79.62138888888889,199.0
20.30416666666667,79.62166666666667,200.0
20.30416666666667,79.62194444444445,200.0
20.30416666666667,79.62222222222222,202.0
20.30416666666667,79.6225,203.0
20.30416666666667,79.62277777777778,202.0
20.30416666666667,79.62305555555555,200.0
20.30416666666667,79.62333333333333,200.0
20.30416666666667,79.62361111111112,201.0
20.30416666666667,79.62388888888889,201.0
20.30416666666667,79.62416666666667,201.0
20.30416666666667,79.62444444444445,202.0
20.30416666666667,79.62472222222223,203.0
20.30416666666667,79.625,202.0
20.30416666666667,79.62527777777778,199.0
20.30416666666667,79.62555555555556,198.0
20.30416666666667,79.62583333333333,199.0
20.30416666666667,79.62611111111111,200.0
20.30416666666667,79.6263888888889,202.0
20.30416666666667,79.62666666666667,203.0
20.30416666666667,79.62694444444445,204.0
20.30416666666667,79.62722222222223,206.0
20.30416666666667,79.6275,207.0
20.30416666666667,79.62777777777778,208.0
20.30416666666667,79.62805555555556,208.0
20.30416666666667,79.62833333333333,208.0
20.30416666666667,79.62861111111111,209.0
20.30416666666667,79.6288888888889,209.0
20.30416666666667,79.62916666666668,208.0
20.30416666666667,79.62944444444445,208.0
20.30416666666667,79.62972222222223,210.0
20.30416666666667,79.63000000000001,211.0
20.30416666666667,79.63027777777778,211.0
20.30416666666667,79.63055555555556,211.0
20.30416666666667,79.63083333333334,211.0
20.30416666666667,79.63111111111111,211.0
20.30416666666667,79.63138888888889,210.0
20.30416666666667,79.63166666666667,210.0
20.30416666666667,79.63194444444444,211.0
20.30416666666667,79.63222222222223,211.0
20.30416666666667,79.63250000000001,211.0
20.30416666666667,79.63277777777778,212.0
20.30416666666667,79.63305555555556,212.0
20.30416666666667,79.63333333333334,211.0
20.30416666666667,79.63361111111112,212.0
20.30416666666667,79.63388888888889,214.0
20.30416666666667,79.63416666666667,213.0
20.30416666666667,79.63444444444445,213.0
20.30416666666667,79.63472222222222,213.0
20.30416666666667,79.635,213.0
20.30416666666667,79.63527777777779,212.0
20.30416666666667,79.63555555555556,210.0
20.30416666666667,79.63583333333334,208.0
20.30416666666667,79.63611111111112,208.0
20.30416666666667,79.63638888888889,209.0
20.30416666666667,79.63666666666667,209.0
20.30416666666667,79.63694444444445,210.0
20.30416666666667,79.63722222222222,211.0
20.30416666666667,79.6375,209.0
20.30416666666667,79.63777777777779,208.0
20.30416666666667,79.63805555555555,208.0
20.30416666666667,79.63833333333334,208.0
20.30416666666667,79.63861111111112,209.0
20.30416666666667,79.6388888888889,209.0
20.30416666666667,79.63916666666667,210.0
20.30416666666667,79.63944444444445,210.0
20.30416666666667,79.63972222222223,209.0
20.30416666666667,79.64,208.0
20.30416666666667,79.64027777777778,208.0
20.30416666666667,79.64055555555557,209.0
20.30416666666667,79.64083333333333,211.0
20.30416666666667,79.64111111111112,212.0
20.30416666666667,79.6413888888889,212.0
20.30416666666667,79.64166666666667,212.0
20.30416666666667,79.64194444444445,210.0
20.30416666666667,79.64222222222223,208.0
20.30416666666667,79.6425,208.0
20.30416666666667,79.64277777777778,207.0
20.30416666666667,79.64305555555556,206.0
20.30416666666667,79.64333333333335,206.0
20.30416666666667,79.64361111111111,206.0
20.30416666666667,79.6438888888889,207.0
20.30416666666667,79.64416666666668,208.0
20.30416666666667,79.64444444444445,207.0
20.30416666666667,79.64472222222223,208.0
20.30416666666667,79.64500000000001,209.0
20.30416666666667,79.64527777777778,209.0
20.30416666666667,79.64555555555556,209.0
20.30416666666667,79.64583333333334,209.0
20.30416666666667,79.64611111111111,207.0
20.30416666666667,79.6463888888889,207.0
20.30416666666667,79.64666666666668,208.0
20.30416666666667,79.64694444444444,208.0
20.30416666666667,79.64722222222223,209.0
20.30416666666667,79.64750000000001,208.0
20.30416666666667,79.64777777777779,208.0
20.30416666666667,79.64805555555556,208.0
20.30416666666667,79.64833333333334,208.0
20.30416666666667,79.64861111111112,207.0
20.30416666666667,79.64888888888889,208.0
20.30416666666667,79.64916666666667,210.0
20.30416666666667,79.64944444444446,211.0
20.30416666666667,79.64972222222222,211.0
20.30416666666667,79.65,210.0
20.30444444444445,79.57916666666667,210.0
20.30444444444445,79.57944444444445,210.0
20.30444444444445,79.57972222222222,210.0
20.30444444444445,79.58,210.0
20.30444444444445,79.58027777777778,209.0
20.30444444444445,79.58055555555555,210.0
20.30444444444445,79.58083333333333,210.0
20.30444444444445,79.58111111111111,210.0
20.30444444444445,79.58138888888888,211.0
20.30444444444445,79.58166666666666,206.0
20.30444444444445,79.58194444444445,202.0
20.30444444444445,79.58222222222223,201.0
20.30444444444445,79.5825,201.0
20.30444444444445,79.58277777777778,201.0
20.30444444444445,79.58305555555556,203.0
20.30444444444445,79.58333333333333,204.0
20.30444444444445,79.58361111111111,204.0
20.30444444444445,79.5838888888889,206.0
20.30444444444445,79.58416666666666,208.0
20.30444444444445,79.58444444444444,208.0
20.30444444444445,79.58472222222223,207.0
20.30444444444445,79.585,207.0
20.30444444444445,79.58527777777778,209.0
20.30444444444445,79.58555555555556,210.0
20.30444444444445,79.58583333333333,210.0
20.30444444444445,79.58611111111111,210.0
20.30444444444445,79.58638888888889,210.0
20.30444444444445,79.58666666666667,211.0
20.30444444444445,79.58694444444444,211.0
20.30444444444445,79.58722222222222,210.0
20.30444444444445,79.5875,209.0
20.30444444444445,79.58777777777777,208.0
20.30444444444445,79.58805555555556,208.0
20.30444444444445,79.58833333333334,207.0
20.30444444444445,79.5886111111111,207.0
20.30444444444445,79.58888888888889,207.0
20.30444444444445,79.58916666666667,209.0
20.30444444444445,79.58944444444444,210.0
20.30444444444445,79.58972222222222,211.0
20.30444444444445,79.59,212.0
20.30444444444445,79.59027777777777,214.0
20.30444444444445,79.59055555555555,214.0
20.30444444444445,79.59083333333334,214.0
20.30444444444445,79.59111111111112,213.0
20.30444444444445,79.59138888888889,211.0
20.30444444444445,79.59166666666667,211.0
20.30444444444445,79.59194444444445,212.0
20.30444444444445,79.59222222222222,213.0
20.30444444444445,79.5925,214.0
20.30444444444445,79.59277777777778,215.0
20.30444444444445,79.59305555555555,215.0
20.30444444444445,79.59333333333333,216.0
20.30444444444445,79.59361111111112,216.0
20.30444444444445,79.59388888888888,216.0
20.30444444444445,79.59416666666667,216.0
20.30444444444445,79.59444444444445,215.0
20.30444444444445,79.59472222222222,216.0
20.30444444444445,79.595,216.0
20.30444444444445,79.59527777777778,216.0
20.30444444444445,79.59555555555555,216.0
20.30444444444445,79.59583333333333,216.0
20.30444444444445,79.59611111111111,217.0
20.30444444444445,79.5963888888889,216.0
20.30444444444445,79.59666666666666,215.0
20.30444444444445,79.59694444444445,214.0
20.30444444444445,79.59722222222223,213.0
20.30444444444445,79.5975,214.0
20.30444444444445,79.59777777777778,212.0
20.30444444444445,79.59805555555556,211.0
20.30444444444445,79.59833333333333,213.0
20.30444444444445,79.59861111111111,214.0
20.30444444444445,79.5988888888889,214.0
20.30444444444445,79.59916666666666,212.0
20.30444444444445,79.59944444444444,211.0
20.30444444444445,79.59972222222223,210.0
20.30444444444445,79.6,211.0
20.30444444444445,79.60027777777778,210.0
20.30444444444445,79.60055555555556,209.0
20.30444444444445,79.60083333333334,209.0
20.30444444444445,79.60111111111111,208.0
20.30444444444445,79.60138888888889,207.0
20.30444444444445,79.60166666666667,207.0
20.30444444444445,79.60194444444444,208.0
20.30444444444445,79.60222222222222,207.0
20.30444444444445,79.6025,206.0
20.30444444444445,79.60277777777777,205.0
20.30444444444445,79.60305555555556,206.0
20.30444444444445,79.60333333333334,206.0
20.30444444444445,79.6036111111111,207.0
20.30444444444445,79.60388888888889,208.0
20.30444444444445,79.60416666666667,208.0
20.30444444444445,79.60444444444444,206.0
20.30444444444445,79.60472222222222,204.0
20.30444444444445,79.605,205.0
20.30444444444445,79.60527777777779,206.0
20.30444444444445,79.60555555555555,207.0
20.30444444444445,79.60583333333334,207.0
20.30444444444445,79.60611111111112,207.0
20.30444444444445,79.60638888888889,207.0
20.30444444444445,79.60666666666667,208.0
20.30444444444445,79.60694444444445,209.0
20.30444444444445,79.60722222222222,208.0
20.30444444444445,79.6075,206.0
20.30444444444445,79.60777777777778,207.0
20.30444444444445,79.60805555555555,208.0
20.30444444444445,79.60833333333333,206.0
20.30444444444445,79.60861111111112,205.0
20.30444444444445,79.60888888888888,205.0
20.30444444444445,79.60916666666667,206.0
20.30444444444445,79.60944444444445,206.0
20.30444444444445,79.60972222222222,205.0
20.30444444444445,79.61,205.0
20.30444444444445,79.61027777777778,205.0
20.30444444444445,79.61055555555556,204.0
20.30444444444445,79.61083333333333,202.0
20.30444444444445,79.61111111111111,200.0
20.30444444444445,79.6113888888889,200.0
20.30444444444445,79.61166666666666,201.0
20.30444444444445,79.61194444444445,202.0
20.30444444444445,79.61222222222223,201.0
20.30444444444445,79.6125,201.0
20.30444444444445,79.61277777777778,201.0
20.30444444444445,79.61305555555556,202.0
20.30444444444445,79.61333333333333,203.0
20.30444444444445,79.61361111111111,203.0
20.30444444444445,79.6138888888889,203.0
20.30444444444445,79.61416666666666,202.0
20.30444444444445,79.61444444444444,202.0
20.30444444444445,79.61472222222223,203.0
20.30444444444445,79.61500000000001,203.0
20.30444444444445,79.61527777777778,203.0
20.30444444444445,79.61555555555556,202.0
20.30444444444445,79.61583333333334,201.0
20.30444444444445,79.61611111111111,200.0
20.30444444444445,79.61638888888889,200.0
20.30444444444445,79.61666666666667,200.0
20.30444444444445,79.61694444444444,199.0
20.30444444444445,79.61722222222222,201.0
20.30444444444445,79.6175,202.0
20.30444444444445,79.61777777777777,203.0
20.30444444444445,79.61805555555556,203.0
20.30444444444445,79.61833333333334,203.0
20.30444444444445,79.61861111111111,202.0
20.30444444444445,79.61888888888889,202.0
20.30444444444445,79.61916666666667,202.0
20.30444444444445,79.61944444444445,201.0
20.30444444444445,79.61972222222222,200.0
20.30444444444445,79.62,200.0
20.30444444444445,79.62027777777779,200.0
20.30444444444445,79.62055555555555,200.0
20.30444444444445,79.62083333333334,200.0
20.30444444444445,79.62111111111112,200.0
20.30444444444445,79.62138888888889,200.0
20.30444444444445,79.62166666666667,199.0
20.30444444444445,79.62194444444445,199.0
20.30444444444445,79.62222222222222,201.0
20.30444444444445,79.6225,202.0
20.30444444444445,79.62277777777778,201.0
20.30444444444445,79.62305555555555,200.0
20.30444444444445,79.62333333333333,201.0
20.30444444444445,79.62361111111112,202.0
20.30444444444445,79.62388888888889,201.0
20.30444444444445,79.62416666666667,200.0
20.30444444444445,79.62444444444445,202.0
20.30444444444445,79.62472222222223,202.0
20.30444444444445,79.625,201.0
20.30444444444445,79.62527777777778,199.0
20.30444444444445,79.62555555555556,198.0
20.30444444444445,79.62583333333333,199.0
20.30444444444445,79.62611111111111,201.0
20.30444444444445,79.6263888888889,202.0
20.30444444444445,79.62666666666667,204.0
20.30444444444445,79.62694444444445,205.0
20.30444444444445,79.62722222222223,207.0
20.30444444444445,79.6275,208.0
20.30444444444445,79.62777777777778,207.0
20.30444444444445,79.62805555555556,207.0
20.30444444444445,79.62833333333333,206.0
20.30444444444445,79.62861111111111,206.0
20.30444444444445,79.6288888888889,207.0
20.30444444444445,79.62916666666668,207.0
20.30444444444445,79.62944444444445,207.0
20.30444444444445,79.62972222222223,208.0
20.30444444444445,79.63000000000001,210.0
20.30444444444445,79.63027777777778,210.0
20.30444444444445,79.63055555555556,210.0
20.30444444444445,79.63083333333334,210.0
20.30444444444445,79.63111111111111,211.0
20.30444444444445,79.63138888888889,211.0
20.30444444444445,79.63166666666667,211.0
20.30444444444445,79.63194444444444,211.0
20.30444444444445,79.63222222222223,212.0
20.30444444444445,79.63250000000001,212.0
20.30444444444445,79.63277777777778,213.0
20.30444444444445,79.63305555555556,213.0
20.30444444444445,79.63333333333334,212.0
20.30444444444445,79.63361111111112,212.0
20.30444444444445,79.63388888888889,214.0
20.30444444444445,79.63416666666667,214.0
20.30444444444445,79.63444444444445,213.0
20.30444444444445,79.63472222222222,213.0
20.30444444444445,79.635,213.0
20.30444444444445,79.63527777777779,211.0
20.30444444444445,79.63555555555556,210.0
20.30444444444445,79.63583333333334,208.0
20.30444444444445,79.63611111111112,209.0
20.30444444444445,79.63638888888889,210.0
20.30444444444445,79.63666666666667,210.0
20.30444444444445,79.63694444444445,210.0
20.30444444444445,79.63722222222222,210.0
20.30444444444445,79.6375,209.0
20.30444444444445,79.63777777777779,208.0
20.30444444444445,79.63805555555555,207.0
20.30444444444445,79.63833333333334,208.0
20.30444444444445,79.63861111111112,209.0
20.30444444444445,79.6388888888889,210.0
20.30444444444445,79.63916666666667,211.0
20.30444444444445,79.63944444444445,211.0
20.30444444444445,79.63972222222223,210.0
20.30444444444445,79.64,209.0
20.30444444444445,79.64027777777778,208.0
20.30444444444445,79.64055555555557,209.0
20.30444444444445,79.64083333333333,211.0
20.30444444444445,79.64111111111112,212.0
20.30444444444445,79.6413888888889,213.0
20.30444444444445,79.64166666666667,213.0
20.30444444444445,79.64194444444445,211.0
20.30444444444445,79.64222222222223,209.0
20.30444444444445,79.6425,208.0
20.30444444444445,79.64277777777778,208.0
20.30444444444445,79.64305555555556,207.0
20.30444444444445,79.64333333333335,205.0
20.30444444444445,79.64361111111111,206.0
20.30444444444445,79.6438888888889,208.0
20.30444444444445,79.64416666666668,208.0
20.30444444444445,79.64444444444445,208.0
20.30444444444445,79.64472222222223,208.0
20.30444444444445,79.64500000000001,210.0
20.30444444444445,79.64527777777778,209.0
20.30444444444445,79.64555555555556,209.0
20.30444444444445,79.64583333333334,209.0
20.30444444444445,79.64611111111111,208.0
20.30444444444445,79.6463888888889,209.0
20.30444444444445,79.64666666666668,208.0
20.30444444444445,79.64694444444444,208.0
20.30444444444445,79.64722222222223,209.0
20.30444444444445,79.64750000000001,210.0
20.30444444444445,79.64777777777779,209.0
20.30444444444445,79.64805555555556,208.0
20.30444444444445,79.64833333333334,209.0
20.30444444444445,79.64861111111112,209.0
20.30444444444445,79.64888888888889,209.0
20.30444444444445,79.64916666666667,210.0
20.30444444444445,79.64944444444446,209.0
20.30444444444445,79.64972222222222,209.0
20.30444444444445,79.65,209.0
20.304722222222225,79.57916666666667,210.0
20.304722222222225,79.57944444444445,210.0
20.304722222222225,79.57972222222222,209.0
20.304722222222225,79.58,208.0
20.304722222222225,79.58027777777778,208.0
20.304722222222225,79.58055555555555,209.0
20.304722222222225,79.58083333333333,211.0
20.304722222222225,79.58111111111111,210.0
20.304722222222225,79.58138888888888,210.0
20.304722222222225,79.58166666666666,206.0
20.304722222222225,79.58194444444445,202.0
20.304722222222225,79.58222222222223,202.0
20.304722222222225,79.5825,202.0
20.304722222222225,79.58277777777778,203.0
20.304722222222225,79.58305555555556,204.0
20.304722222222225,79.58333333333333,205.0
20.304722222222225,79.58361111111111,205.0
20.304722222222225,79.5838888888889,207.0
20.304722222222225,79.58416666666666,209.0
20.304722222222225,79.58444444444444,209.0
20.304722222222225,79.58472222222223,209.0
20.304722222222225,79.585,208.0
20.304722222222225,79.58527777777778,209.0
20.304722222222225,79.58555555555556,209.0
20.304722222222225,79.58583333333333,210.0
20.304722222222225,79.58611111111111,210.0
20.304722222222225,79.58638888888889,209.0
20.304722222222225,79.58666666666667,211.0
20.304722222222225,79.58694444444444,213.0
20.304722222222225,79.58722222222222,212.0
20.304722222222225,79.5875,210.0
20.304722222222225,79.58777777777777,208.0
20.304722222222225,79.58805555555556,208.0
20.304722222222225,79.58833333333334,207.0
20.304722222222225,79.5886111111111,207.0
20.304722222222225,79.58888888888889,208.0
20.304722222222225,79.58916666666667,209.0
20.304722222222225,79.58944444444444,210.0
20.304722222222225,79.58972222222222,211.0
20.304722222222225,79.59,212.0
20.304722222222225,79.59027777777777,213.0
20.304722222222225,79.59055555555555,214.0
20.304722222222225,79.59083333333334,213.0
20.304722222222225,79.59111111111112,213.0
20.304722222222225,79.59138888888889,212.0
20.304722222222225,79.59166666666667,212.0
20.304722222222225,79.59194444444445,213.0
20.304722222222225,79.59222222222222,214.0
20.304722222222225,79.5925,215.0
20.304722222222225,79.59277777777778,215.0
20.304722222222225,79.59305555555555,215.0
20.304722222222225,79.59333333333333,215.0
20.304722222222225,79.59361111111112,215.0
20.304722222222225,79.59388888888888,216.0
20.304722222222225,79.59416666666667,215.0
20.304722222222225,79.59444444444445,215.0
20.304722222222225,79.59472222222222,216.0
20.304722222222225,79.595,216.0
20.304722222222225,79.59527777777778,216.0
20.304722222222225,79.59555555555555,215.0
20.304722222222225,79.59583333333333,215.0
20.304722222222225,79.59611111111111,216.0
20.304722222222225,79.5963888888889,215.0
20.304722222222225,79.59666666666666,214.0
20.304722222222225,79.59694444444445,213.0
20.304722222222225,79.59722222222223,213.0
20.304722222222225,79.5975,214.0
20.304722222222225,79.59777777777778,213.0
20.304722222222225,79.59805555555556,212.0
20.304722222222225,79.59833333333333,212.0
20.304722222222225,79.59861111111111,213.0
20.304722222222225,79.5988888888889,212.0
20.304722222222225,79.59916666666666,211.0
20.304722222222225,79.59944444444444,211.0
20.304722222222225,79.59972222222223,210.0
20.304722222222225,79.6,210.0
20.304722222222225,79.60027777777778,210.0
20.304722222222225,79.60055555555556,209.0
20.304722222222225,79.60083333333334,208.0
20.304722222222225,79.60111111111111,207.0
20.304722222222225,79.60138888888889,207.0
20.304722222222225,79.60166666666667,207.0
20.304722222222225,79.60194444444444,207.0
20.304722222222225,79.60222222222222,207.0
20.304722222222225,79.6025,208.0
20.304722222222225,79.60277777777777,207.0
20.304722222222225,79.60305555555556,207.0
20.304722222222225,79.60333333333334,206.0
20.304722222222225,79.6036111111111,206.0
20.304722222222225,79.60388888888889,206.0
20.304722222222225,79.60416666666667,206.0
20.304722222222225,79.60444444444444,205.0
20.304722222222225,79.60472222222222,203.0
20.304722222222225,79.605,204.0
20.304722222222225,79.60527777777779,205.0
20.304722222222225,79.60555555555555,207.0
20.304722222222225,79.60583333333334,207.0
20.304722222222225,79.60611111111112,207.0
20.304722222222225,79.60638888888889,208.0
20.304722222222225,79.60666666666667,209.0
20.304722222222225,79.60694444444445,209.0
20.304722222222225,79.60722222222222,206.0
20.304722222222225,79.6075,204.0
20.304722222222225,79.60777777777778,205.0
20.304722222222225,79.60805555555555,207.0
20.304722222222225,79.60833333333333,207.0
20.304722222222225,79.60861111111112,205.0
20.304722222222225,79.60888888888888,205.0
20.304722222222225,79.60916666666667,205.0
20.304722222222225,79.60944444444445,205.0
20.304722222222225,79.60972222222222,204.0
20.304722222222225,79.61,203.0
20.304722222222225,79.61027777777778,203.0
20.304722222222225,79.61055555555556,202.0
20.304722222222225,79.61083333333333,201.0
20.304722222222225,79.61111111111111,201.0
20.304722222222225,79.6113888888889,201.0
20.304722222222225,79.61166666666666,202.0
20.304722222222225,79.61194444444445,201.0
20.304722222222225,79.61222222222223,201.0
20.304722222222225,79.6125,201.0
20.304722222222225,79.61277777777778,202.0
20.304722222222225,79.61305555555556,204.0
20.304722222222225,79.61333333333333,203.0
20.304722222222225,79.61361111111111,202.0
20.304722222222225,79.6138888888889,202.0
20.304722222222225,79.61416666666666,202.0
20.304722222222225,79.61444444444444,201.0
20.304722222222225,79.61472222222223,202.0
20.304722222222225,79.61500000000001,202.0
20.304722222222225,79.61527777777778,203.0
20.304722222222225,79.61555555555556,202.0
20.304722222222225,79.61583333333334,200.0
20.304722222222225,79.61611111111111,200.0
20.304722222222225,79.61638888888889,200.0
20.304722222222225,79.61666666666667,201.0
20.304722222222225,79.61694444444444,202.0
20.304722222222225,79.61722222222222,202.0
20.304722222222225,79.6175,202.0
20.304722222222225,79.61777777777777,202.0
20.304722222222225,79.61805555555556,203.0
20.304722222222225,79.61833333333334,202.0
20.304722222222225,79.61861111111111,201.0
20.304722222222225,79.61888888888889,201.0
20.304722222222225,79.61916666666667,201.0
20.304722222222225,79.61944444444445,200.0
20.304722222222225,79.61972222222222,200.0
20.304722222222225,79.62,199.0
20.304722222222225,79.62027777777779,200.0
20.304722222222225,79.62055555555555,202.0
20.304722222222225,79.62083333333334,202.0
20.304722222222225,79.62111111111112,202.0
20.304722222222225,79.62138888888889,200.0
20.304722222222225,79.62166666666667,199.0
20.304722222222225,79.62194444444445,199.0
20.304722222222225,79.62222222222222,199.0
20.304722222222225,79.6225,201.0
20.304722222222225,79.62277777777778,201.0
20.304722222222225,79.62305555555555,200.0
20.304722222222225,79.62333333333333,202.0
20.304722222222225,79.62361111111112,202.0
20.304722222222225,79.62388888888889,202.0
20.304722222222225,79.62416666666667,201.0
20.304722222222225,79.62444444444445,201.0
20.304722222222225,79.62472222222223,202.0
20.304722222222225,79.625,202.0
20.304722222222225,79.62527777777778,200.0
20.304722222222225,79.62555555555556,200.0
20.304722222222225,79.62583333333333,200.0
20.304722222222225,79.62611111111111,201.0
20.304722222222225,79.6263888888889,202.0
20.304722222222225,79.62666666666667,204.0
20.304722222222225,79.62694444444445,205.0
20.304722222222225,79.62722222222223,206.0
20.304722222222225,79.6275,207.0
20.304722222222225,79.62777777777778,207.0
20.304722222222225,79.62805555555556,206.0
20.304722222222225,79.62833333333333,205.0
20.304722222222225,79.62861111111111,205.0
20.304722222222225,79.6288888888889,205.0
20.304722222222225,79.62916666666668,206.0
20.304722222222225,79.62944444444445,206.0
20.304722222222225,79.62972222222223,207.0
20.304722222222225,79.63000000000001,209.0
20.304722222222225,79.63027777777778,210.0
20.304722222222225,79.63055555555556,208.0
20.304722222222225,79.63083333333334,208.0
20.304722222222225,79.63111111111111,210.0
20.304722222222225,79.63138888888889,211.0
20.304722222222225,79.63166666666667,210.0
20.304722222222225,79.63194444444444,211.0
20.304722222222225,79.63222222222223,213.0
20.304722222222225,79.63250000000001,214.0
20.304722222222225,79.63277777777778,214.0
20.304722222222225,79.63305555555556,215.0
20.304722222222225,79.63333333333334,213.0
20.304722222222225,79.63361111111112,213.0
20.304722222222225,79.63388888888889,213.0
